,Portage River
12287,11.920000076293945
12288,0.0
12289,0.0
12290,0.0
12291,0.0
12292,0.0
12293,0.0
12294,0.0
12295,0.0
12296,1.4299999475479126
12297,0.0
12298,1.9299999475479126
12299,6.170000076293945
12300,0.0
12301,0.0
12302,2.3399999141693115
12303,0.0
12304,0.0
12305,0.0
12306,3.5399999618530273
12307,34.209999084472656
12308,7.809999942779541
12309,0.0
12310,0.0
12311,0.0
12312,0.0
12313,0.0
12314,0.0
12315,0.0
12316,2.190000057220459
12317,0.0
12318,0.0
12319,0.0
12320,0.0
12321,18.600000381469727
12322,26.360000610351562
12323,21.56999969482422
12324,5.650000095367432
12325,0.0
12326,0.0
12327,0.0
12328,0.0
12329,0.0
12330,0.0
12331,0.0
12332,5.46999979019165
12333,0.0
12334,3.4100000858306885
12335,0.0
12336,6.809999942779541
12337,0.0
12338,0.0
12339,0.0
12340,0.0
12341,0.0
12342,0.0
12343,0.6600000262260437
12344,0.0
12345,0.0
12346,0.0
12347,3.809999942779541
12348,22.649999618530273
12349,3.6700000762939453
12350,2.6600000858306885
12351,0.0
12352,0.0
12353,0.0
12354,3.5299999713897705
12355,1.0399999618530273
12356,0.0
12357,0.0
12358,0.0
12359,6.78000020980835
12360,0.0
12361,0.0
12362,0.0
12363,0.0
12364,1.3200000524520874
12365,12.760000228881836
12366,0.0
12367,0.0
12368,1.0
12369,4.730000019073486
12370,2.5899999141693115
12371,0.0
12372,0.0
12373,0.0
12374,0.0
12375,0.0
12376,0.0
12377,0.0
12378,0.0
12379,0.0
12380,0.0
12381,0.0
12382,0.8399999737739563
12383,1.0399999618530273
12384,0.0
12385,0.0
12386,0.0
12387,0.0
12388,0.0
12389,0.6200000047683716
12390,0.0
12391,1.649999976158142
12392,12.520000457763672
12393,0.0
12394,2.1700000762939453
12395,0.0
12396,0.0
12397,2.4600000381469727
12398,9.979999542236328
12399,59.029998779296875
12400,25.360000610351562
12401,0.0
12402,0.0
12403,0.3700000047683716
12404,0.0
12405,0.0
12406,0.0
12407,0.0
12408,0.3700000047683716
12409,2.4200000762939453
12410,8.350000381469727
12411,4.900000095367432
12412,0.0
12413,0.0
12414,13.84000015258789
12415,0.0
12416,0.0
12417,0.0
12418,16.079999923706055
12419,12.020000457763672
12420,4.010000228881836
12421,0.0
12422,2.200000047683716
12423,0.0
12424,0.0
12425,3.0
12426,2.5899999141693115
12427,1.5
12428,0.0
12429,1.2599999904632568
12430,0.5199999809265137
12431,0.6299999952316284
12432,0.0
12433,2.740000009536743
12434,0.7599999904632568
12435,2.259999990463257
12436,0.0
12437,0.0
12438,0.0
12439,0.0
12440,0.3499999940395355
12441,20.149999618530273
12442,0.0
12443,0.0
12444,12.420000076293945
12445,5.110000133514404
12446,0.0
12447,0.0
12448,4.760000228881836
12449,2.809999942779541
12450,0.0
12451,0.0
12452,0.0
12453,0.0
12454,0.0
12455,0.0
12456,0.0
12457,5.150000095367432
12458,0.0
12459,0.0
12460,16.25
12461,0.0
12462,0.0
12463,0.0
12464,0.6899999976158142
12465,0.5
12466,0.0
12467,0.0
12468,0.0
12469,5.849999904632568
12470,0.0
12471,0.0
12472,0.0
12473,0.0
12474,0.0
12475,0.0
12476,1.5399999618530273
12477,0.0
12478,0.0
12479,3.5
12480,14.829999923706055
12481,0.0
12482,0.0
12483,0.0
12484,0.0
12485,0.0
12486,0.0
12487,4.369999885559082
12488,0.0
12489,0.0
12490,0.0
12491,0.0
12492,0.0
12493,0.5400000214576721
12494,0.0
12495,4.28000020980835
12496,0.0
12497,0.9300000071525574
12498,0.0
12499,0.0
12500,0.0
12501,0.0
12502,37.15999984741211
12503,9.210000038146973
12504,0.0
12505,0.0
12506,22.479999542236328
12507,0.0
12508,0.0
12509,7.860000133514404
12510,0.0
12511,0.0
12512,0.0
12513,24.170000076293945
12514,0.0
12515,0.0
12516,0.0
12517,0.0
12518,0.0
12519,0.0
12520,0.0
12521,0.0
12522,0.0
12523,4.440000057220459
12524,5.03000020980835
12525,0.0
12526,0.0
12527,12.890000343322754
12528,16.170000076293945
12529,2.700000047683716
12530,0.0
12531,0.0
12532,1.0700000524520874
12533,0.0
12534,0.0
12535,5.429999828338623
12536,0.0
12537,0.0
12538,8.300000190734863
12539,0.0
12540,3.6700000762939453
12541,8.319999694824219
12542,8.180000305175781
12543,14.390000343322754
12544,9.069999694824219
12545,2.5799999237060547
12546,1.25
12547,0.0
12548,0.9200000166893005
12549,0.8899999856948853
12550,7.829999923706055
12551,0.0
12552,0.0
12553,0.0
12554,0.0
12555,0.0
12556,11.270000457763672
12557,3.2899999618530273
12558,0.0
12559,0.0
12560,0.0
12561,0.0
12562,0.5899999737739563
12563,0.0
12564,14.930000305175781
12565,0.0
12566,0.0
12567,8.3100004196167
12568,5.130000114440918
12569,0.0
12570,4.400000095367432
12571,2.140000104904175
12572,0.5799999833106995
12573,0.0
12574,0.0
12575,0.0
12576,0.0
12577,0.0
12578,22.309999465942383
12579,4.269999980926514
12580,11.1899995803833
12581,0.0
12582,0.0
12583,18.489999771118164
12584,17.010000228881836
12585,8.3100004196167
12586,0.0
12587,0.0
12588,0.0
12589,18.90999984741211
12590,0.05000000074505806
12591,0.0
12592,0.0
12593,0.0
12594,0.0
12595,0.0
12596,0.0
12597,0.0
12598,21.8799991607666
12599,0.0
12600,0.0
12601,0.0
12602,0.0
12603,0.0
12604,0.0
12605,0.0
12606,0.0
12607,0.0
12608,3.3399999141693115
12609,1.7100000381469727
12610,0.0
12611,0.0
12612,16.010000228881836
12613,0.0
12614,0.0
12615,0.0
12616,3.369999885559082
12617,5.099999904632568
12618,0.0
12619,0.0
12620,9.170000076293945
12621,2.009999990463257
12622,0.0
12623,13.460000038146973
12624,0.0
12625,0.0
12626,2.0299999713897705
12627,0.0
12628,0.0
12629,0.0
12630,0.0
12631,0.0
12632,14.640000343322754
12633,9.630000114440918
12634,0.0
12635,0.0
12636,0.0
12637,0.0
12638,0.0
12639,0.0
12640,6.849999904632568
12641,0.0
12642,0.0
12643,0.0
12644,0.0
12645,0.0
12646,0.0
12647,0.0
12648,0.0
12649,0.0
12650,0.0
12651,0.0
12652,0.0
12653,0.0
12654,3.6500000953674316
12655,0.0
12656,0.0
12657,44.06999969482422
12658,14.420000076293945
12659,0.0
12660,0.0
12661,0.0
12662,60.939998626708984
12663,16.440000534057617
12664,0.0
12665,0.0
12666,0.0
12667,6.53000020980835
12668,0.0
12669,0.0
12670,0.0
12671,0.0
12672,7.28000020980835
12673,3.119999885559082
12674,0.0
12675,0.0
12676,0.0
12677,0.0
12678,0.0
12679,0.0
12680,0.0
12681,2.450000047683716
12682,2.069999933242798
12683,0.0
12684,0.0
12685,10.930000305175781
12686,3.619999885559082
12687,0.0
12688,5.239999771118164
12689,7.090000152587891
12690,0.0
12691,0.0
12692,0.0
12693,0.0
12694,3.430000066757202
12695,0.9300000071525574
12696,8.550000190734863
12697,4.019999980926514
12698,4.050000190734863
12699,1.4600000381469727
12700,0.0
12701,0.0
12702,2.619999885559082
12703,1.690000057220459
12704,0.0
12705,0.0
12706,0.0
12707,0.0
12708,0.0
12709,0.49000000953674316
12710,1.090000033378601
12711,0.0
12712,0.0
12713,14.34000015258789
12714,4.639999866485596
12715,0.0
12716,0.0
12717,1.7000000476837158
12718,0.0
12719,7.860000133514404
12720,0.0
12721,0.0
12722,0.0
12723,0.0
12724,0.9300000071525574
12725,0.0
12726,0.0
12727,0.0
12728,0.0
12729,5.309999942779541
12730,2.609999895095825
12731,0.0
12732,0.0
12733,0.0
12734,1.9700000286102295
12735,2.3299999237060547
12736,8.359999656677246
12737,6.409999847412109
12738,0.0
12739,0.0
12740,0.0
12741,0.0
12742,0.0
12743,1.4700000286102295
12744,0.0
12745,0.0
12746,0.0
12747,0.0
12748,11.0600004196167
12749,0.0
12750,0.0
12751,1.75
12752,0.0
12753,0.0
12754,0.0
12755,0.0
12756,0.0
12757,0.0
12758,4.960000038146973
12759,2.950000047683716
12760,0.0
12761,0.0
12762,0.0
12763,0.0
12764,0.0
12765,0.5299999713897705
12766,2.3299999237060547
12767,7.489999771118164
12768,0.0
12769,0.0
12770,3.3399999141693115
12771,0.0
12772,0.0
12773,0.0
12774,0.0
12775,0.0
12776,0.0
12777,27.459999084472656
12778,8.109999656677246
12779,4.599999904632568
12780,0.0
12781,0.0
12782,1.440000057220459
12783,0.0
12784,0.0
12785,7.960000038146973
12786,4.119999885559082
12787,0.0
12788,0.0
12789,0.0
12790,0.0
12791,0.0
12792,0.0
12793,0.0
12794,5.940000057220459
12795,3.880000114440918
12796,0.0
12797,0.0
12798,0.0
12799,3.950000047683716
12800,0.0
12801,0.0
12802,0.0
12803,2.7300000190734863
12804,0.0
12805,4.130000114440918
12806,10.779999732971191
12807,8.15999984741211
12808,3.440000057220459
12809,5.320000171661377
12810,0.0
12811,0.0
12812,0.0
12813,0.4399999976158142
12814,0.0
12815,0.0
12816,0.9599999785423279
12817,0.0
12818,0.0
12819,2.2100000381469727
12820,0.0
12821,0.0
12822,0.8100000023841858
12823,0.0
12824,0.0
12825,6.230000019073486
12826,4.389999866485596
12827,0.0
12828,0.0
12829,0.0
12830,0.0
12831,1.2599999904632568
12832,0.0
12833,4.449999809265137
12834,3.559999942779541
12835,0.0
12836,2.7899999618530273
12837,0.0
12838,0.0
12839,0.0
12840,0.0
12841,0.0
12842,0.0
12843,0.0
12844,0.0
12845,0.0
12846,9.039999961853027
12847,0.0
12848,0.0
12849,0.0
12850,0.0
12851,0.0
12852,0.0
12853,0.0
12854,0.0
12855,0.0
12856,0.0
12857,1.9500000476837158
12858,7.610000133514404
12859,5.21999979019165
12860,4.869999885559082
12861,0.0
12862,0.0
12863,1.590000033378601
12864,0.0
12865,0.0
12866,9.640000343322754
12867,6.269999980926514
12868,0.0
12869,0.0
12870,5.070000171661377
12871,6.489999771118164
12872,8.15999984741211
12873,15.329999923706055
12874,9.59000015258789
12875,0.0
12876,0.0
12877,7.099999904632568
12878,0.0
12879,0.0
12880,1.7400000095367432
12881,0.0
12882,0.0
12883,6.300000190734863
12884,4.349999904632568
12885,0.0
12886,0.0
12887,0.0
12888,2.809999942779541
12889,0.0
12890,0.0
12891,0.0
12892,0.0
12893,11.430000305175781
12894,3.869999885559082
12895,0.0
12896,0.0
12897,0.0
12898,2.4100000858306885
12899,3.140000104904175
12900,0.0
12901,0.0
12902,0.0
12903,5.800000190734863
12904,0.8199999928474426
12905,1.8799999952316284
12906,0.0
12907,0.0
12908,2.140000104904175
12909,4.800000190734863
12910,2.7100000381469727
12911,0.0
12912,0.0
12913,0.0
12914,0.0
12915,0.0
12916,0.0
12917,0.0
12918,0.0
12919,0.0
12920,5.659999847412109
12921,15.890000343322754
12922,0.0
12923,0.0
12924,29.93000030517578
12925,30.030000686645508
12926,0.0
12927,0.0
12928,0.0
12929,0.0
12930,0.0
12931,0.0
12932,3.25
12933,8.920000076293945
12934,7.929999828338623
12935,6.809999942779541
12936,0.0
12937,8.15999984741211
12938,4.840000152587891
12939,9.600000381469727
12940,17.899999618530273
12941,7.929999828338623
12942,3.799999952316284
12943,15.140000343322754
12944,5.320000171661377
12945,0.0
12946,0.0
12947,2.380000114440918
12948,0.0
12949,0.0
12950,0.11999999731779099
12951,51.38999938964844
12952,55.650001525878906
12953,32.7599983215332
12954,10.600000381469727
12955,9.300000190734863
12956,0.0
12957,0.0
12958,0.0
12959,0.0
12960,0.0
12961,0.0
12962,15.569999694824219
12963,24.850000381469727
12964,30.0
12965,0.0
12966,0.0
12967,23.649999618530273
12968,0.0
12969,13.369999885559082
12970,0.0
12971,2.859999895095825
12972,3.009999990463257
12973,1.5099999904632568
12974,3.4100000858306885
12975,0.0
12976,0.0
12977,0.0
12978,0.0
12979,0.0
12980,0.0
12981,0.0
12982,0.0
12983,0.0
12984,3.7300000190734863
12985,0.0
12986,0.0
12987,0.0
12988,22.899999618530273
12989,0.0
12990,0.0
12991,0.0
12992,0.0
12993,0.0
12994,0.0
12995,0.0
12996,8.15999984741211
12997,0.0
12998,0.0
12999,0.0
13000,4.78000020980835
13001,0.0
13002,0.0
13003,10.100000381469727
13004,11.479999542236328
13005,17.520000457763672
13006,0.0
13007,0.0
13008,0.0
13009,6.210000038146973
13010,0.0
13011,0.0
13012,0.0
13013,0.0
13014,0.0
13015,6.880000114440918
13016,0.0
13017,0.0
13018,0.0
13019,2.490000009536743
13020,28.649999618530273
13021,35.529998779296875
13022,7.099999904632568
13023,0.0
13024,0.0
13025,1.159999966621399
13026,0.0
13027,0.0
13028,20.25
13029,0.0
13030,0.0
13031,0.0
13032,0.0
13033,0.0
13034,0.0
13035,11.130000114440918
13036,7.460000038146973
13037,0.0
13038,0.0
13039,0.0
13040,0.0
13041,0.0
13042,0.0
13043,0.0
13044,0.0
13045,0.0
13046,2.5999999046325684
13047,0.0
13048,0.0
13049,0.0
13050,7.650000095367432
13051,0.0
13052,0.0
13053,0.0
13054,0.0
13055,0.8399999737739563
13056,0.0
13057,0.0
13058,0.0
13059,0.0
13060,0.0
13061,0.0
13062,2.140000104904175
13063,0.0
13064,0.0
13065,0.0
13066,0.0
13067,0.0
13068,0.0
13069,0.0
13070,2.940000057220459
13071,2.450000047683716
13072,0.0
13073,0.0
13074,26.479999542236328
13075,16.8799991607666
13076,0.0
13077,0.0
13078,2.509999990463257
13079,0.0
13080,0.0
13081,0.0
13082,0.0
13083,2.9100000858306885
13084,2.3299999237060547
13085,0.0
13086,0.0
13087,9.15999984741211
13088,4.190000057220459
13089,1.3799999952316284
13090,0.0
13091,0.0
13092,0.0
13093,0.0
13094,0.0
13095,0.0
13096,11.729999542236328
13097,0.0
13098,0.0
13099,1.5299999713897705
13100,0.0
13101,0.0
13102,0.0
13103,0.0
13104,0.0
13105,16.079999923706055
13106,1.2000000476837158
13107,0.0
13108,0.0
13109,0.8399999737739563
13110,1.659999966621399
13111,0.0
13112,0.0
13113,0.0
13114,0.0
13115,0.0
13116,0.0
13117,0.0
13118,0.0
13119,0.0
13120,0.0
13121,0.0
13122,3.8399999141693115
13123,0.0
13124,0.0
13125,0.0
13126,0.0
13127,0.0
13128,0.0
13129,5.269999980926514
13130,2.6600000858306885
13131,10.5600004196167
13132,1.4600000381469727
13133,0.0
13134,24.950000762939453
13135,7.039999961853027
13136,27.65999984741211
13137,0.0
13138,0.0
13139,0.0
13140,0.0
13141,0.0
13142,0.0
13143,0.0
13144,0.0
13145,0.0
13146,0.0
13147,6.349999904632568
13148,16.059999465942383
13149,7.699999809265137
13150,5.579999923706055
13151,0.0
13152,4.460000038146973
13153,0.0
13154,5.579999923706055
13155,0.0
13156,0.0
13157,0.0
13158,0.0
13159,0.7599999904632568
13160,0.0
13161,0.0
13162,0.0
13163,0.0
13164,0.0
13165,0.0
13166,0.0
13167,0.0
13168,0.0
13169,0.0
13170,1.9299999475479126
13171,0.0
13172,10.960000038146973
13173,0.0
13174,0.0
13175,0.0
13176,0.0
13177,0.4699999988079071
13178,0.0
13179,0.8500000238418579
13180,0.8100000023841858
13181,0.0
13182,0.0
13183,0.7099999785423279
13184,0.9200000166893005
13185,0.0
13186,0.0
13187,0.0
13188,0.0
13189,0.0
13190,0.0
13191,0.0
13192,0.0
13193,12.5600004196167
13194,29.989999771118164
13195,2.190000057220459
13196,0.0
13197,0.0
13198,0.75
13199,0.0
13200,9.260000228881836
13201,0.0
13202,4.099999904632568
13203,0.8999999761581421
13204,0.6299999952316284
13205,0.0
13206,0.0
13207,0.0
13208,10.739999771118164
13209,11.630000114440918
13210,0.0
13211,4.96999979019165
13212,8.4399995803833
13213,10.329999923706055
13214,1.9700000286102295
13215,0.0
13216,0.0
13217,0.0
13218,0.0
13219,0.0
13220,0.0
13221,0.0
13222,0.0
13223,23.780000686645508
13224,0.0
13225,0.0
13226,13.699999809265137
13227,0.0
13228,0.0
13229,5.070000171661377
13230,18.100000381469727
13231,2.1500000953674316
13232,4.329999923706055
13233,0.0
13234,0.0
13235,0.0
13236,22.149999618530273
13237,4.349999904632568
13238,17.260000228881836
13239,6.179999828338623
13240,2.859999895095825
13241,2.5199999809265137
13242,0.0
13243,0.0
13244,0.0
13245,0.0
13246,0.0
13247,0.0
13248,0.0
13249,0.0
13250,0.0
13251,4.690000057220459
13252,1.909999966621399
13253,0.0
13254,0.0
13255,13.15999984741211
13256,0.0
13257,0.0
13258,6.309999942779541
13259,0.0
13260,19.469999313354492
13261,17.84000015258789
13262,0.0
13263,0.0
13264,3.9600000381469727
13265,0.8999999761581421
13266,0.0
13267,0.0
13268,0.0
13269,3.4000000953674316
13270,2.4200000762939453
13271,9.279999732971191
13272,14.260000228881836
13273,3.0999999046325684
13274,0.9700000286102295
13275,0.0
13276,0.0
13277,1.6100000143051147
13278,0.0
13279,0.0
13280,3.7200000286102295
13281,0.800000011920929
13282,0.0
13283,0.0
13284,0.0
13285,0.0
13286,0.0
13287,0.0
13288,2.3499999046325684
13289,0.0
13290,0.0
13291,0.0
13292,0.0
13293,0.0
13294,0.0
13295,23.6299991607666
13296,5.340000152587891
13297,1.4600000381469727
13298,0.0
13299,0.0
13300,0.0
13301,0.0
13302,0.0
13303,0.0
13304,0.0
13305,0.0
13306,2.819999933242798
13307,3.569999933242798
13308,0.0
13309,0.0
13310,0.0
13311,0.0
13312,0.0
13313,14.319999694824219
13314,5.070000171661377
13315,0.0
13316,0.0
13317,0.0
13318,0.0
13319,0.0
13320,0.0
13321,3.6500000953674316
13322,1.3600000143051147
13323,0.0
13324,0.0
13325,0.0
13326,0.0
13327,0.0
13328,1.1799999475479126
13329,7.179999828338623
13330,0.0
13331,0.0
13332,0.0
13333,0.0
13334,6.5
13335,0.0
13336,0.0
13337,0.0
13338,10.020000457763672
13339,0.0
13340,0.0
13341,0.0
13342,0.0
13343,0.0
13344,0.0
13345,13.90999984741211
13346,0.0
13347,0.0
13348,0.0
13349,0.0
13350,5.420000076293945
13351,19.1299991607666
13352,11.479999542236328
13353,0.0
13354,0.0
13355,0.0
13356,0.0
13357,0.0
13358,0.0
13359,0.0
13360,0.0
13361,0.0
13362,0.0
13363,4.659999847412109
13364,8.479999542236328
13365,20.079999923706055
13366,0.6399999856948853
13367,4.179999828338623
13368,4.440000057220459
13369,1.090000033378601
13370,0.0
13371,0.0
13372,5.460000038146973
13373,0.0
13374,0.0
13375,0.0
13376,5.269999980926514
13377,0.0
13378,0.0
13379,17.350000381469727
13380,3.990000009536743
13381,0.0
13382,0.0
13383,0.0
13384,0.0
13385,0.0
13386,0.0
13387,0.0
13388,0.0
13389,0.0
13390,0.0
13391,3.25
13392,14.100000381469727
13393,9.859999656677246
13394,0.0
13395,0.0
13396,0.0
13397,5.099999904632568
13398,0.0
13399,10.279999732971191
13400,28.940000534057617
13401,0.0
13402,0.0
13403,0.0
13404,0.0
13405,0.0
13406,0.0
13407,0.0
13408,3.180000066757202
13409,8.8100004196167
13410,0.0
13411,9.850000381469727
13412,4.130000114440918
13413,8.789999961853027
13414,5.0
13415,0.0
13416,0.0
13417,0.0
13418,0.0
13419,0.0
13420,0.0
13421,0.0
13422,0.0
13423,0.0
13424,0.0
13425,4.510000228881836
13426,0.0
13427,0.0
13428,0.0
13429,0.9900000095367432
13430,0.0
13431,3.319999933242798
13432,10.619999885559082
13433,22.469999313354492
13434,4.199999809265137
13435,0.0
13436,0.0
13437,0.0
13438,0.0
13439,6.260000228881836
13440,0.0
13441,0.0
13442,0.0
13443,6.170000076293945
13444,0.0
13445,0.0
13446,4.269999980926514
13447,0.0
13448,0.0
13449,0.0
13450,0.0
13451,0.0
13452,3.0199999809265137
13453,0.0
13454,0.0
13455,0.0
13456,0.0
13457,0.0
13458,0.0
13459,0.0
13460,0.0
13461,0.0
13462,1.2999999523162842
13463,0.0
13464,0.0
13465,0.0
13466,0.0
13467,7.96999979019165
13468,2.609999895095825
13469,0.0
13470,0.0
13471,0.0
13472,8.920000076293945
13473,0.0
13474,1.100000023841858
13475,0.0
13476,0.0
13477,0.0
13478,2.7899999618530273
13479,0.0
13480,8.800000190734863
13481,0.0
13482,0.0
13483,0.0
13484,2.7200000286102295
13485,8.40999984741211
13486,0.0
13487,0.0
13488,0.0
13489,0.0
13490,1.4800000190734863
13491,1.690000057220459
13492,0.0
13493,0.0
13494,0.0
13495,0.0
13496,0.0
13497,1.5700000524520874
13498,0.0
13499,0.0
13500,4.199999809265137
13501,0.0
13502,4.239999771118164
13503,3.869999885559082
13504,0.0
13505,0.0
13506,9.720000267028809
13507,16.899999618530273
13508,0.0
13509,3.0
13510,0.0
13511,0.0
13512,0.0
13513,3.430000066757202
13514,5.860000133514404
13515,14.710000038146973
13516,17.600000381469727
13517,0.0
13518,0.0
13519,0.0
13520,8.039999961853027
13521,2.3499999046325684
13522,0.0
13523,7.699999809265137
13524,4.96999979019165
13525,0.0
13526,6.050000190734863
13527,9.140000343322754
13528,0.4699999988079071
13529,0.7900000214576721
13530,0.8100000023841858
13531,0.0
13532,0.0
13533,0.5899999737739563
13534,2.359999895095825
13535,1.0800000429153442
13536,0.0
13537,0.0
13538,0.0
13539,0.0
13540,0.0
13541,12.449999809265137
13542,11.649999618530273
13543,1.909999966621399
13544,0.0
13545,0.0
13546,6.579999923706055
13547,0.0
13548,0.0
13549,0.0
13550,0.0
13551,0.0
13552,0.0
13553,0.0
13554,0.0
13555,0.0
13556,0.0
13557,0.0
13558,3.049999952316284
13559,10.1899995803833
13560,0.0
13561,0.0
13562,0.0
13563,8.34000015258789
13564,5.920000076293945
13565,0.0
13566,0.0
13567,0.0
13568,0.0
13569,2.0799999237060547
13570,0.0
13571,0.0
13572,0.0
13573,0.0
13574,0.0
13575,0.0
13576,3.369999885559082
13577,0.0
13578,0.0
13579,0.0
13580,7.050000190734863
13581,0.0
13582,1.9700000286102295
13583,3.180000066757202
13584,0.0
13585,0.0
13586,7.320000171661377
13587,0.0
13588,0.0
13589,8.850000381469727
13590,0.0
13591,0.0
13592,7.440000057220459
13593,24.010000228881836
13594,3.2699999809265137
13595,0.0
13596,0.0
13597,5.090000152587891
13598,0.0
13599,14.09000015258789
13600,14.270000457763672
13601,1.5
13602,0.0
13603,0.0
13604,3.140000104904175
13605,0.0
13606,0.0
13607,0.0
13608,0.0
13609,0.0
13610,0.0
13611,0.0
13612,0.0
13613,16.530000686645508
13614,5.820000171661377
13615,0.0
13616,0.0
13617,0.0
13618,0.0
13619,0.0
13620,0.0
13621,0.0
13622,6.570000171661377
13623,13.520000457763672
13624,10.90999984741211
13625,11.960000038146973
13626,2.25
13627,3.3299999237060547
13628,33.380001068115234
13629,24.520000457763672
13630,3.309999942779541
13631,0.0
13632,0.0
13633,0.0
13634,9.270000457763672
13635,0.0
13636,0.0
13637,0.0
13638,0.0
13639,0.0
13640,0.0
13641,0.0
13642,0.0
13643,8.609999656677246
13644,4.21999979019165
13645,5.25
13646,0.0
13647,0.0
13648,1.8700000047683716
13649,2.259999990463257
13650,6.139999866485596
13651,0.0
13652,9.140000343322754
13653,0.0
13654,1.4199999570846558
13655,0.0
13656,0.0
13657,0.0
13658,0.0
13659,1.1100000143051147
13660,0.0
13661,1.2000000476837158
13662,0.0
13663,0.0
13664,0.0
13665,0.0
13666,0.0
13667,0.0
13668,3.049999952316284
13669,7.869999885559082
13670,0.0
13671,3.1500000953674316
13672,0.0
13673,0.33000001311302185
13674,1.309999942779541
13675,3.740000009536743
13676,0.0
13677,17.459999084472656
13678,10.140000343322754
13679,0.0
13680,0.0
13681,0.0
13682,0.0
13683,0.0
13684,17.299999237060547
13685,49.150001525878906
13686,0.0
13687,0.0
13688,0.0
13689,0.0
13690,0.0
13691,4.25
13692,0.0
13693,0.0
13694,21.1299991607666
13695,49.290000915527344
13696,13.920000076293945
13697,26.90999984741211
13698,6.360000133514404
13699,0.0
13700,0.0
13701,4.269999980926514
13702,0.0
13703,0.0
13704,0.0
13705,0.0
13706,6.820000171661377
13707,4.840000152587891
13708,5.110000133514404
13709,0.0
13710,0.0
13711,0.0
13712,0.0
13713,1.7100000381469727
13714,0.0
13715,0.0
13716,0.0
13717,0.0
13718,16.079999923706055
13719,3.9100000858306885
13720,3.1600000858306885
13721,0.0
13722,0.0
13723,0.0
13724,0.0
13725,0.0
13726,0.0
13727,6.539999961853027
13728,0.0
13729,0.0
13730,0.0
13731,0.0
13732,0.0
13733,3.4000000953674316
13734,6.920000076293945
13735,0.0
13736,8.859999656677246
13737,0.0
13738,3.299999952316284
13739,0.0
13740,0.0
13741,0.0
13742,0.0
13743,0.0
13744,3.8299999237060547
13745,6.360000133514404
13746,0.0
13747,1.7300000190734863
13748,0.0
13749,0.6499999761581421
13750,0.0
13751,3.809999942779541
13752,0.0
13753,3.0999999046325684
13754,2.890000104904175
13755,0.0
13756,0.0
13757,0.0
13758,0.0
13759,1.1200000047683716
13760,2.819999933242798
13761,0.0
13762,0.0
13763,0.0
13764,0.0
13765,4.920000076293945
13766,6.210000038146973
13767,0.0
13768,0.0
13769,0.0
13770,0.0
13771,0.0
13772,0.0
13773,0.0
13774,0.0
13775,0.0
13776,0.0
13777,0.0
13778,0.0
13779,0.0
13780,0.0
13781,3.259999990463257
13782,4.300000190734863
13783,15.180000305175781
13784,14.239999771118164
13785,7.929999828338623
13786,1.0399999618530273
13787,6.010000228881836
13788,10.800000190734863
13789,1.7300000190734863
13790,0.0
13791,0.0
13792,1.440000057220459
13793,0.0
13794,0.0
13795,0.0
13796,0.0
13797,0.0
13798,0.0
13799,0.0
13800,6.449999809265137
13801,1.6799999475479126
13802,0.0
13803,0.0
13804,14.1899995803833
13805,0.550000011920929
13806,0.0
13807,2.4100000858306885
13808,0.0
13809,14.4399995803833
13810,7.429999828338623
13811,0.0
13812,1.8899999856948853
13813,62.91999816894531
13814,0.0
13815,0.0
13816,0.0
13817,0.0
13818,0.0
13819,0.0
13820,5.619999885559082
13821,0.0
13822,0.0
13823,3.9800000190734863
13824,0.0
13825,10.619999885559082
13826,43.45000076293945
13827,0.0
13828,0.0
13829,0.0
13830,0.0
13831,0.0
13832,0.0
13833,0.0
13834,0.0
13835,0.0
13836,0.0
13837,0.0
13838,2.069999933242798
13839,0.0
13840,0.0
13841,0.0
13842,0.9800000190734863
13843,0.0
13844,0.0
13845,0.0
13846,0.0
13847,0.550000011920929
13848,0.0
13849,3.299999952316284
13850,0.0
13851,7.760000228881836
13852,0.0
13853,0.0
13854,0.0
13855,0.0
13856,0.0
13857,0.0
13858,0.0
13859,0.4300000071525574
13860,4.210000038146973
13861,3.640000104904175
13862,5.369999885559082
13863,0.0
13864,0.0
13865,0.0
13866,0.3400000035762787
13867,1.0800000429153442
13868,0.6100000143051147
13869,0.0
13870,0.0
13871,0.0
13872,0.0
13873,0.0
13874,0.0
13875,0.0
13876,4.630000114440918
13877,0.0
13878,0.0
13879,0.0
13880,9.6899995803833
13881,11.800000190734863
13882,0.0
13883,0.0
13884,1.3899999856948853
13885,0.0
13886,0.0
13887,0.0
13888,0.0
13889,0.0
13890,5.449999809265137
13891,11.949999809265137
13892,1.4299999475479126
13893,0.0
13894,0.0
13895,0.0
13896,2.380000114440918
13897,0.0
13898,2.5799999237060547
13899,0.0
13900,0.0
13901,0.0
13902,0.0
13903,0.0
13904,3.2899999618530273
13905,2.200000047683716
13906,0.0
13907,0.9100000262260437
13908,2.869999885559082
13909,0.9900000095367432
13910,0.17000000178813934
13911,0.6800000071525574
13912,0.0
13913,0.0
13914,1.850000023841858
13915,10.5
13916,0.0
13917,0.8199999928474426
13918,5.900000095367432
13919,12.960000038146973
13920,13.25
13921,8.109999656677246
13922,2.390000104904175
13923,3.9700000286102295
13924,9.180000305175781
13925,0.0
13926,0.0
13927,0.0
13928,10.710000038146973
13929,43.22999954223633
13930,0.0
13931,0.0
13932,0.0
13933,0.0
13934,1.5700000524520874
13935,0.0
